imdb_id,director_name,num_critic_for_reviews,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,num_user_for_reviews,movie_facebook_likes
tt0448075,Patrick Stettner,125.0,5.0,Robin Williams,49000.0,Joe Morton,780.0,Rory Culkin,710.0,156.0,576
tt0110189,James Melkonian,10.0,7.0,Vincent Pastore,584.0,William Hickey,246.0,Peter Appel,27.0,37.0,138
tt0872230,Wes Craven,160.0,0.0,Frank Grillo,798.0,Emily Meade,374.0,Zena Grey,255.0,136.0,0
tt0464141,J.A. Bayona,300.0,171.0,Geraldine Chaplin,382.0,Belén Rueda,273.0,Fernando Cayo,143.0,308.0,11000
tt2828996,Michael Tiddes,69.0,89.0,Ashley Rickards,986.0,Essence Atkins,713.0,Gabriel Iglesias,511.0,48.0,0
tt0292644,Roger Avary,143.0,675.0,Ian Somerhalder,16000.0,Faye Dunaway,977.0,Clifton Collins Jr.,968.0,425.0,0
tt0065112,Alfred Hitchcock,50.0,13000.0,Roscoe Lee Browne,204.0,John Vernon,187.0,Philippe Noiret,148.0,89.0,414
tt0454987,Bob Odenkirk,46.0,0.0,Dylan Baker,812.0,Chi McBride,466.0,Amy Hill,242.0,58.0,931
tt0113101,Allison Anders,51.0,99.0,Salma Hayek,4000.0,Alicia Witt,975.0,Lili Taylor,960.0,177.0,0
tt0274812,Steven Shainberg,163.0,30.0,Jeremy Davies,769.0,Stephen McHattie,413.0,Lesley Ann Warren,296.0,390.0,15000
tt0360916,Rick de Oliveira,52.0,2.0,Laura Ramsey,960.0,Alan Taylor,12.0,Benjamin Fletcher,0.0,62.0,131
tt0096219,Oliver Stone,40.0,0.0,Michael Wincott,721.0,Zach Grenier,246.0,Bill Johnson,237.0,78.0,816
tt0118111,Christopher Guest,50.0,378.0,Catherine O'Hara,925.0,Fred Willard,729.0,Larry Miller,611.0,202.0,0
tt0188863,Jeff Franklin,45.0,24.0,Ivana Milicevic,834.0,Tyra Banks,625.0,Bridgette Wilson-Sampras,545.0,85.0,309
tt0796375,John Dahl,121.0,131.0,Philip Baker Hall,497.0,Aaron Hughes,113.0,Jayne Eastwood,90.0,76.0,830
tt0318761,Mike Mills,114.0,101.0,Kelli Garner,730.0,Lou Taylor Pucci,394.0,Nancy O'Dell,71.0,91.0,708
tt0873886,Kevin Smith,270.0,0.0,Anna Gunn,1000.0,Michael Angarano,947.0,Stephen Root,939.0,287.0,16000
tt0366780,Dave McKean,116.0,21.0,Stephanie Leonidas,420.0,Gina McKee,291.0,Rob Brydon,161.0,151.0,0
tt0770802,Ron Fricke,115.0,330.0,Collin Alfredo St. Dic,48.0,Balinese Tari Legong Dancers,0.0,Puti Sri Candra Dewi,0.0,69.0,26000
tt0092615,Ruggero Deodato,15.0,101.0,Michael Berryman,721.0,Eva LaRue,576.0,Richard Lynch,324.0,35.0,550
tt1645080,Gavin Wiesen,122.0,19.0,Michael Angarano,947.0,Blair Underwood,685.0,Rita Wilson,322.0,71.0,0
tt3346224,Mora Stephens,35.0,5.0,Ray Winstone,1000.0,Alexandra Breckenridge,1000.0,Elena Satine,842.0,20.0,987
tt0273982,Mars Callahan,41.0,60.0,Chazz Palminteri,979.0,Ricky Schroder,665.0,Ernie Reyes Jr.,444.0,113.0,872
tt0126859,Mike Figgis,31.0,81.0,Kelly Macdonald,2000.0,Saffron Burrows,811.0,Julian Sands,687.0,70.0,111
tt2076220,Leos Carax,332.0,227.0,Kylie Minogue,690.0,Leos Carax,227.0,Denis Lavant,226.0,110.0,12000
tt2382396,David Gordon Green,232.0,234.0,Nicolas Cage,12000.0,Tye Sheridan,1000.0,Ronnie Gene Blevins,221.0,118.0,11000
tt0120122,Stefan Schwartz,43.0,13.0,Peter McNamara,419.0,Dan Futterman,254.0,Ralph Ineson,159.0,53.0,167
tt0095904,Renny Harlin,68.0,212.0,Viggo Mortensen,10000.0,Lane Smith,633.0,Hal Landon Jr.,195.0,38.0,314
tt0206226,Robert Lee King,51.0,0.0,Lauren Ambrose,945.0,Kathleen Robertson,774.0,Beth Broderick,209.0,93.0,614
tt0156639,Kevin Allen,33.0,8.0,Craig Ferguson,759.0,Frances Fisher,638.0,Mary McCormack,428.0,31.0,182
tt2876428,Jorge Ramírez Suárez,26.0,45.0,Hector Kotsifakis,623.0,Adriana Barraza,85.0,Arcelia Ramírez,69.0,7.0,0
tt1529572,David Schwimmer,109.0,0.0,Noah Emmerich,617.0,Jordan Trovillion,163.0,Zoe Levin,67.0,137.0,10000
tt0218182,Barry Levinson,34.0,272.0,Anna Friel,736.0,Brían F. O'Byrne,450.0,Pauline McLynn,70.0,26.0,132
tt0122906,Sam Miller,31.0,12.0,Rachel Griffiths,578.0,Alan Williams,29.0,Rob Jarvis,15.0,26.0,108
tt2103267,Anne Fontaine,141.0,105.0,Robin Wright,18000.0,Naomi Watts,6000.0,Ben Mendelsohn,748.0,87.0,0
tt0120878,Dan Ireland,19.0,137.0,Salma Hayek,4000.0,Danny Arroyo,575.0,Olivia d'Abo,476.0,40.0,98
tt0319769,Fernando León de Aranoa,64.0,58.0,Luis Tosar,331.0,Enrique Villén,27.0,Aida Folch,9.0,38.0,0
tt1464580,Jim Mickle,215.0,53.0,Connor Paolo,530.0,Michael Cerveris,238.0,Nick Damici,65.0,141.0,0
tt1252374,,5.0,,Doug Brochu,254.0,Tiffany Thornton,248.0,Brandon Mychal Smith,218.0,47.0,325
tt0119502,Stephen Kay,12.0,19.0,Keanu Reeves,18000.0,Marg Helgenberger,759.0,Gretchen Mol,599.0,28.0,161
tt2199543,Karim Aïnouz,70.0,19.0,Wagner Moura,585.0,Clemens Schick,29.0,Jesuíta Barbosa,9.0,10.0,278
tt1719071,Sam Levinson,46.0,8.0,George Kennedy,3000.0,Ezra Miller,3000.0,Demi Moore,2000.0,42.0,798
tt1422136,Julian Gilbey,135.0,7.0,Ed Speleers,762.0,Eamonn Walker,706.0,Sean Harris,641.0,97.0,0
tt0298482,Vincenzo Natali,38.0,165.0,David Hewlett,686.0,Angelo Tsarouchas,246.0,Marie-Josée Croze,150.0,50.0,688
tt3155604,Aleksandr Veledinskiy,8.0,0.0,Konstantin Khabenskiy,114.0,Elena Lyadova,45.0,Eugenia Khirivskaya,22.0,3.0,282
tt0068156,Peter H. Hunt,34.0,0.0,Blythe Danner,713.0,Ken Howard,649.0,Howard Caine,69.0,129.0,0
tt1844203,Ruba Nadda,36.0,55.0,Saad Siddiqui,223.0,Bonnie Lee Bouman,11.0,Fadia Nadda,5.0,20.0,657
tt0020960,Howard Hughes,35.0,177.0,Jean Harlow,431.0,Marian Marsh,12.0,James Hall,4.0,53.0,279
tt0491109,Edward Burns,6.0,0.0,Debra Messing,650.0,Rosemarie DeWitt,536.0,Peter Jacobson,183.0,19.0,296
tt3533916,Phil Joanou,39.0,21.0,Lily Rabe,763.0,Shannon Woodward,637.0,Kira McLean,359.0,29.0,0
tt1316536,Sean Byrne,182.0,18.0,Robin McLeavy,399.0,Jessica McNamee,129.0,Victoria Thaine,35.0,104.0,0
tt1854582,Chris Stokes,14.0,548.0,Kristen Quintrall,166.0,Rachel Sterling,134.0,Black Thomas,104.0,21.0,531
tt2395247,Mark Griffiths,3.0,4.0,Eric Mabius,637.0,Gina Holden,346.0,Brooke D'Orsay,271.0,4.0,170
tt2414822,Bruce Macdonald,3.0,103.0,Rachel Hendrix,544.0,Cheryl Ladd,476.0,Diana Vickers,111.0,15.0,365
tt2638144,Timur Bekmambetov,1.0,335.0,Morgan Freeman,11000.0,Ayelet Zurer,744.0,Moises Arias,635.0,1.0,0
tt0060665,Fred Zinnemann,62.0,160.0,Robert Shaw,559.0,Susannah York,269.0,Paul Scofield,94.0,167.0,2000
tt0074958,Sidney Lumet,161.0,0.0,Robert Duvall,3000.0,Faye Dunaway,977.0,William Holden,682.0,317.0,17000
tt0031381,Victor Fleming,157.0,149.0,Hattie McDaniel,503.0,George Reeves,384.0,Thomas Mitchell,248.0,706.0,16000
tt2403393,Richard Raymond,31.0,10.0,Tom Cullen,507.0,Reece Ritchie,236.0,Marama Corlett,196.0,10.0,0
tt0059418,Sam Peckinpah,53.0,541.0,James Coburn,773.0,Slim Pickens,575.0,Warren Oates,288.0,67.0,251
tt1056477,Alan Jacobs,1.0,2.0,Snoop Dogg,881.0,Laz Alonso,826.0,Nicholas Gonzalez,601.0,6.0,237
tt0042200,George Sidney,21.0,24.0,Keenan Wynn,277.0,Howard Keel,244.0,Betty Hutton,83.0,90.0,456
tt1341167,Christopher Morris,246.0,69.0,Kayvan Novak,414.0,Riz Ahmed,365.0,Alex Macqueen,106.0,148.0,17000
tt0373747,Andrucha Waddington,42.0,6.0,Fernanda Montenegro,119.0,Seu Jorge,69.0,Fernanda Torres,24.0,35.0,385
tt1303828,Peter Stebbings,78.0,89.0,Michael Kelly,963.0,Tony Nappo,654.0,Charlotte Sullivan,388.0,90.0,0
tt0040694,Vincente Minnelli,41.0,136.0,Gladys Cooper,89.0,Reginald Owen,78.0,Ellen Ross,48.0,54.0,359
tt0808285,Dagur Kári,61.0,29.0,Alice Olivia Clarke,117.0,Susan Blommaert,64.0,Stephen Henderson,64.0,14.0,0
tt0464049,Nicholas Hytner,112.0,13.0,Dominic Cooper,3000.0,Russell Tovey,796.0,James Corden,480.0,172.0,0
tt1401152,Jaume Collet-Serra,349.0,174.0,Liam Neeson,14000.0,Frank Langella,902.0,Aidan Quinn,767.0,332.0,29000
tt0068098,,55.0,,David Ogden Stiers,443.0,Jamie Farr,421.0,Mike Farrell,395.0,147.0,0
tt0064665,John Schlesinger,88.0,154.0,Brenda Vaccaro,183.0,Barnard Hughes,89.0,John McGiver,77.0,334.0,0
tt0119164,Peter Cattaneo,122.0,11.0,Tom Wilkinson,1000.0,Mark Addy,891.0,Lesley Sharp,121.0,174.0,0
tt0080339,Jim Abrahams,134.0,104.0,Peter Graves,628.0,Lloyd Bridges,575.0,Barbara Billingsley,318.0,427.0,16000
tt4340720,Kevin Carraway,11.0,2.0,Michael Jai White,2000.0,Max Ryan,872.0,Jon Osbeck,6.0,14.0,358
tt0113118,F. Gary Gray,20.0,473.0,Nia Long,826.0,John Witherspoon,723.0,Tony Cox,624.0,157.0,8000
tt0107554,Albert Hughes,28.0,117.0,Jada Pinkett Smith,851.0,Larenz Tate,582.0,Khandi Alexander,556.0,96.0,0
tt3228904,,22.0,,Ta'Rhonda Jones,912.0,Gabourey Sidibe,906.0,Malik Yoba,496.0,92.0,14000
tt0092796,Michael Gornick,95.0,10.0,George Kennedy,3000.0,Holt McCallany,273.0,Dorothy Lamour,178.0,118.0,1000
tt0065446,Sam Peckinpah,31.0,541.0,Slim Pickens,575.0,Jason Robards,372.0,L.Q. Jones,242.0,62.0,357
tt0061809,Richard Brooks,79.0,174.0,John Forsythe,255.0,Robert Blake,220.0,Will Geer,188.0,128.0,0
tt0053131,Fred Zinnemann,25.0,160.0,Colleen Dewhurst,157.0,Peter Finch,139.0,Beatrice Straight,75.0,83.0,930
tt0060490,Jack Smight,22.0,22.0,Janet Leigh,606.0,Robert Wagner,481.0,Shelley Winters,367.0,74.0,470
tt0068611,Alfred Hitchcock,110.0,13000.0,Bernard Cribbins,195.0,Jean Marsh,146.0,Clive Swift,118.0,199.0,0
tt4263482,Robert Eggers,425.0,22.0,Julian Richings,648.0,Kate Dickie,191.0,Ralph Ineson,159.0,452.0,43000
tt0131436,Michael Martin,19.0,0.0,Joe Estevez,625.0,Master P,118.0,Anthony Johnson,78.0,38.0,280
tt0117628,Edward Burns,43.0,0.0,John Mahoney,385.0,Frank Vincent,356.0,Michael McGlone,111.0,98.0,453
tt0120684,Bill Condon,127.0,386.0,Brendan Fraser,3000.0,Lynn Redgrave,258.0,Kevin J. O'Connor,248.0,229.0,0
tt1305806,Juan José Campanella,262.0,195.0,Ricardo Darín,827.0,Soledad Villamil,88.0,Guillermo Francella,50.0,231.0,33000
tt0088993,George A. Romero,184.0,0.0,Greg Nicotero,1000.0,John Amplas,177.0,Joseph Pilato,83.0,419.0,3000
tt1015474,Gideon Raff,33.0,47.0,Gideon Emery,430.0,Gloria Votsis,209.0,Derek Magyar,108.0,52.0,804
tt0092991,Sam Raimi,252.0,0.0,Ted Raimi,634.0,Dan Hicks,328.0,Kassie Wesley DePaiva,199.0,537.0,0
tt0258038,Louis C.K.,31.0,0.0,Wanda Sykes,560.0,J.B. Smoove,555.0,Robert Vaughn,542.0,131.0,0
tt2724064,Anthony C. Ferrante,139.0,48.0,Ian Ziering,984.0,John Heard,697.0,Cassandra Scerbo,689.0,236.0,93000
tt0175996,Salvador Carrasco,39.0,22.0,Elpidia Carrillo,174.0,Zaide Silvia Gutiérrez,16.0,Damián Delgado,10.0,494.0,140
tt1740707,André Øvredal,337.0,12.0,Otto Jespersen,29.0,Johanna Mørck,4.0,Glenn Erland Tosterud,4.0,199.0,38000
tt0480251,Robert Cary,30.0,0.0,Frances Conroy,827.0,Fred Willard,729.0,Kevin Sussman,681.0,24.0,360
tt1298649,Akiva Schaffer,265.0,82.0,Will Forte,622.0,Nicholas Braun,591.0,Rosemarie DeWitt,536.0,207.0,15000
tt0380817,Adam Rapp,50.0,9.0,Zooey Deschanel,11000.0,Will Ferrell,8000.0,Dallas Roberts,405.0,53.0,414
tt0367631,Angela Robinson,50.0,23.0,Jordana Brewster,4000.0,Geoff Stults,756.0,Scoot McNairy,660.0,135.0,1000
tt3103166,Warren P. Sonoda,9.0,28.0,Diahann Carroll,426.0,Mykel Shannon Jenkins,294.0,Lara Jean Chorostecki,131.0,15.0,0
tt1074191,Amanda Gusack,15.0,0.0,Alice Krige,368.0,Christian Campbell,168.0,Blaine Anderson,31.0,11.0,127
tt0138862,Avi Nesher,5.0,6.0,Fisher Stevens,922.0,Elizabeth Berkley,893.0,Robert Townsend,467.0,20.0,18
tt5116280,,1.0,,James Nesbitt,773.0,Ash Cook,133.0,Genevieve O'Reilly,119.0,4.0,405
tt1002561,Charles Adelman,4.0,0.0,Teri Polo,708.0,Kevin Pollak,574.0,Jere Burns,460.0,12.0,211
tt2166834,Jay Oliva,44.0,41.0,Michael Emerson,2000.0,Mark Valley,774.0,Grey Griffin,739.0,55.0,5000
tt5001130,Charles Ferguson,6.0,117.0,Jane Goodall,21.0,Jerry Brown,3.0,Peter Agnefjall,0.0,2.0,121
tt2379386,Uwe Boll,17.0,892.0,Bashar Rahal,603.0,Shelly Varod,145.0,Ralitsa Paskaleva,50.0,10.0,721
tt2761578,Mark Young,7.0,14.0,Alexa PenaVega,2000.0,Jake Busey,660.0,Lew Temple,597.0,10.0,482
tt2073661,Daniel Petrie Jr.,9.0,19.0,Chris Brochu,795.0,Jeff Fahey,535.0,Rita Wilson,322.0,13.0,570
tt1800337,Antonio Simoncini,3.0,0.0,Ray Winstone,1000.0,Joe Egan,53.0,Glen Murphy,37.0,18.0,606
tt0076141,Mel Brooks,55.0,0.0,Madeline Kahn,1000.0,Harvey Korman,628.0,Dick Van Patten,605.0,102.0,0
tt0428803,Luc Jacquet,169.0,10.0,Morgan Freeman,11000.0,Sofie Gråbøl,108.0,Romane Bohringer,34.0,331.0,0
tt1615147,J.C. Chandor,290.0,78.0,Kevin Spacey,18000.0,Demi Moore,2000.0,Ashley Williams,969.0,225.0,21000
tt1753460,Eldar Rapaport,10.0,0.0,Murray Bartlett,141.0,Adrian Gonzalez,69.0,Edward Conna,43.0,13.0,224
tt1024715,Clark Gregg,159.0,0.0,Anjelica Huston,1000.0,Matt Gerald,585.0,Jonah Bobo,539.0,72.0,0
tt2582802,Damien Chazelle,535.0,141.0,J.K. Simmons,24000.0,Melissa Benoist,970.0,Chris Mulkey,535.0,731.0,129000
tt0317248,Fernando Meirelles,214.0,353.0,Alice Braga,1000.0,Seu Jorge,69.0,Alexandre Rodrigues,40.0,749.0,28000
tt0188674,Justin Kerrigan,47.0,8.0,Danny Dyer,798.0,John Simm,472.0,Shaun Parkes,78.0,160.0,0
tt1850418,Nathan Frankowski,17.0,19.0,Corbin Bleu,632.0,Rus Blackwell,144.0,Luis Antonio,80.0,13.0,0
tt0783238,Karen Moncrieff,85.0,22.0,James Franco,11000.0,Bruce Davison,505.0,Piper Laurie,303.0,73.0,799
tt2106476,Thomas Vinterberg,349.0,346.0,Thomas Bo Larsen,74.0,Alexandra Rapaport,69.0,Hana Shuan,26.0,249.0,60000
tt0085334,Bob Clark,109.0,84.0,Zack Ward,662.0,Darren McGavin,577.0,Scott Schwartz,378.0,458.0,18000
tt0482463,Alejandro Monteverde,60.0,38.0,Armando Riesco,625.0,Ramon Rodriguez,464.0,Eduardo Verástegui,377.0,174.0,0
tt0083739,Mark L. Lester,101.0,73.0,Roddy McDowall,595.0,Perry King,251.0,Timothy Van Patten,129.0,75.0,934
tt2796678,Jennifer Finnigan,1.0,246.0,Geoff Stults,756.0,Kenan Thompson,521.0,Josh Hopkins,491.0,3.0,0
tt0144178,Eric Styles,16.0,4.0,Samantha Morton,631.0,Rupert Graves,443.0,Miriam Margolyes,405.0,18.0,100
tt1068646,Laurent Cantet,212.0,39.0,François Bégaudeau,15.0,Agame Malembo-Emene,2.0,Angélica Sancio,0.0,86.0,0
tt0063522,Roman Polanski,215.0,2000.0,John Cassavetes,917.0,Mia Farrow,563.0,Charles Grodin,449.0,447.0,13000
tt0056217,John Ford,107.0,673.0,Lee Marvin,756.0,Woody Strode,423.0,Vera Miles,332.0,214.0,0
tt1185836,Max Mayer,122.0,6.0,Peter Gallagher,828.0,Terry Walters,390.0,Amy Irving,194.0,70.0,0
tt0390221,Joshua Marston,155.0,13.0,Catalina Sandino Moreno,280.0,Wilson Guerrero,11.0,Yenny Paola Vega,6.0,172.0,0
tt1532503,Mike Mills,261.0,101.0,Goran Visnjic,1000.0,Lou Taylor Pucci,394.0,Mary Page Keller,157.0,142.0,15000
tt0426459,John Gulager,130.0,38.0,Krista Allen,164000.0,Eric Dane,2000.0,Henry Rollins,898.0,252.0,0
tt0077975,John Landis,94.0,644.0,John Belushi,1000.0,Karen Allen,783.0,Tim Matheson,559.0,257.0,0
tt0058150,Guy Hamilton,164.0,82.0,Honor Blackman,387.0,Gert Fröbe,202.0,Lois Maxwell,177.0,418.0,0
tt2099556,Brandon Cronenberg,188.0,43.0,Sarah Gadon,691.0,Douglas Smith,480.0,Caleb Landry Jones,463.0,47.0,0
tt0038650,Frank Capra,206.0,964.0,Donna Reed,488.0,Lionel Barrymore,275.0,Thomas Mitchell,248.0,706.0,41000
tt0117951,Danny Boyle,134.0,0.0,Kelly Macdonald,2000.0,Shirley Henderson,887.0,Ewen Bremner,557.0,514.0,21000
tt0236388,Spike Lee,53.0,0.0,Bernie Mac,1000.0,Cedric the Entertainer,436.0,Steve Harvey,360.0,83.0,290
tt1536044,Tod Williams,264.0,21.0,Sprague Grayden,438.0,Molly Ephraim,332.0,Micah Sloat,189.0,359.0,14000
tt0166396,Kirk Jones,94.0,52.0,James Nesbitt,773.0,David Kelly,588.0,Fionnula Flanagan,482.0,213.0,0
tt0310793,Michael Moore,215.0,909.0,Michael Moore,909.0,Dick Clark,504.0,Bill Clinton,184.0,888.0,4000
tt3125472,Yimou Zhang,85.0,611.0,Li Gong,878.0,Daoming Chen,10.0,Ni Yan,4.0,20.0,0
tt0089686,Jack Sholder,138.0,28.0,Clu Gulager,426.0,Robert Rusler,359.0,Marshall Bell,217.0,327.0,0
tt0091867,James Ivory,55.0,133.0,Julian Sands,687.0,Rupert Graves,443.0,Denholm Elliott,249.0,94.0,0
tt2184339,James DeMonaco,361.0,65.0,Rhys Wakefield,942.0,Adelaide Kane,810.0,Chris Mulkey,535.0,578.0,31000
tt1922777,Scott Derrickson,411.0,301.0,Danielle Kotch,1000.0,Victoria Leigh,419.0,James Ransone,412.0,524.0,58000
tt0327036,David Raynr,24.0,9.0,Nancy O'Dell,71.0,Mikki Padilla,65.0,Dayna Devon,12.0,35.0,63
tt0051459,Richard Brooks,70.0,174.0,Burl Ives,253.0,Judith Anderson,197.0,Jack Carson,110.0,141.0,0
tt0065462,Ted Post,78.0,57.0,Linda Harrison,220.0,Gregory Sierra,162.0,Victor Buono,158.0,150.0,0
tt0118570,Charles Martin Smith,35.0,188.0,Kevin Zegers,2000.0,Bill Cobbs,970.0,Michael Jeter,693.0,34.0,902
tt0235679,Kunihiko Yuyama,39.0,8.0,Veronica Taylor,88.0,Eric Stuart,82.0,Lisa Ortiz,49.0,55.0,38
tt0091080,Tom McLoughlin,158.0,41.0,Tony Goldwyn,956.0,Ron Palillo,316.0,Vincent Guastaferro,155.0,307.0,0
tt0050212,David Lean,122.0,767.0,William Holden,682.0,Sessue Hayakawa,119.0,Jack Hawkins,87.0,273.0,0
tt0100666,Patrick Read Johnson,16.0,32.0,Ariana Richards,610.0,Royal Dano,232.0,Tonya Lee Williams,175.0,54.0,710
tt0074512,Alfred Hitchcock,67.0,13000.0,Ed Lauter,897.0,Bruce Dern,844.0,William Devane,416.0,111.0,609
tt0053604,Billy Wilder,183.0,0.0,Fred MacMurray,516.0,Ray Walston,417.0,David White,180.0,241.0,0
tt0107254,Adam Marcus,112.0,18.0,Kane Hodder,935.0,Leslie Jordan,805.0,Erin Gray,307.0,317.0,949
tt0061107,Alfred Hitchcock,64.0,13000.0,Tamara Toumanova,18.0,Lila Kedrova,16.0,David Opatoshu,14.0,137.0,933
tt0425598,Michel Gondry,114.0,1000.0,Common,989.0,Dave Chappelle,744.0,Lauryn Hill,220.0,72.0,635
tt3205376,John Maclean,246.0,85.0,Michael Fassbender,13000.0,Kodi Smit-McPhee,884.0,Ben Mendelsohn,748.0,88.0,0
tt0089444,Michael Schultz,7.0,78.0,Blair Underwood,685.0,LisaGay Hamilton,178.0,Bobby Brown,77.0,16.0,889
tt1097013,Benny Boom,49.0,23.0,Omari Hardwick,1000.0,Donald Faison,927.0,Mike Epps,706.0,20.0,545
tt0053793,Richard Brooks,42.0,174.0,Shirley Jones,556.0,Jean Simmons,422.0,Edward Andrews,125.0,81.0,808
tt0055031,Stanley Kramer,73.0,176.0,Maximilian Schell,877.0,Montgomery Clift,862.0,Spencer Tracy,760.0,176.0,0
tt0160298,David Raynr,16.0,9.0,Donald Faison,927.0,Deon Richmond,209.0,Countess Vaughn,200.0,8.0,143
tt0437745,,38.0,,Matthew Senreich,11.0,Seth Green,0.0,Breckin Meyer,0.0,75.0,1000
tt0040724,Howard Hawks,91.0,393.0,Montgomery Clift,862.0,Walter Brennan,376.0,Harry Carey Jr.,281.0,162.0,0
tt0490196,Nnegest Likké,37.0,18.0,Mo'Nique,939.0,Jimmy Jean-Louis,407.0,Joyful Drake,233.0,101.0,837
tt2209418,Richard Linklater,405.0,0.0,Seamus Davey-Fitzpatrick,140.0,Ariane Labed,63.0,Athina Rachel Tsangari,48.0,270.0,62000
tt0094118,Christopher Leitch,29.0,4.0,John Astin,641.0,Robert Neary,168.0,Kim Darby,152.0,65.0,491
tt0095863,Don Coscarelli,81.0,152.0,Angus Scrimm,674.0,A. Michael Baldwin,174.0,James Le Gros,135.0,100.0,812
tt0399901,Michael Schultz,17.0,78.0,Loretta Devine,912.0,Kimberly Elise,637.0,Clifton Powell,469.0,23.0,187
tt0296166,Patricia Cardoso,75.0,15.0,America Ferrera,953.0,Lupe Ontiveros,625.0,George Lopez,453.0,109.0,595
tt3458030,,,,Rachel Griffiths,578.0,Jessica De Gouw,476.0,Luke Ford,110.0,1.0,367
tt0240200,Deepa Mehta,91.0,375.0,John Abraham,1000.0,Lisa Ray,329.0,Seema Biswas,31.0,147.0,0
tt0166175,Damien O'Donnell,82.0,70.0,Archie Panjabi,883.0,Jimi Mistry,183.0,Om Puri,163.0,161.0,1000
tt0174336,Peter M. Cohen,48.0,0.0,Callie Thorne,472.0,Brian Van Holt,324.0,David Heyman,51.0,81.0,131
tt0116743,Mira Nair,33.0,300.0,Indira Varma,729.0,Sarita Choudhury,257.0,Rekha,200.0,92.0,0
tt0878835,Nicole Holofcener,133.0,132.0,Oliver Platt,1000.0,Thomas Ian Nicholas,864.0,Ann Morgan Guilbert,547.0,53.0,0
tt0067992,Mel Stuart,104.0,21.0,Peter Ostrum,240.0,Jack Albertson,177.0,Julie Dawn Cole,124.0,349.0,0
tt0108517,Anthony Hickox,22.0,16.0,Julian Sands,687.0,Zach Galligan,233.0,Paula Marshall,222.0,49.0,217
tt0118541,Tom Schulman,30.0,45.0,Kristy Swanson,578.0,George Hamilton,341.0,Dyan Cannon,267.0,49.0,417
tt0077405,Terrence Malick,112.0,0.0,Sam Shepard,820.0,Stuart Margolin,350.0,Richard Libertini,180.0,181.0,0
tt0268690,Jill Sprecher,79.0,11.0,Matthew McConaughey,11000.0,Rob McElhenney,813.0,Amy Irving,194.0,115.0,430
tt0155776,Darren Stein,49.0,18.0,Julie Benz,3000.0,Judy Greer,2000.0,Jeff Conaway,844.0,183.0,0
tt0115632,Julian Schnabel,42.0,232.0,Gary Oldman,10000.0,Michael Wincott,721.0,Courtney Love,353.0,78.0,0
tt2347569,Noah Baumbach,345.0,387.0,Greta Gerwig,962.0,Grace Gummer,481.0,Vanessa Ray,270.0,139.0,11000
tt0468565,Gavin Hood,152.0,151.0,Terry Pheto,113.0,Nambitha Mpumlwana,64.0,Rapulana Seiphemo,29.0,177.0,0
tt0147612,Todd Solondz,148.0,377.0,Philip Seymour Hoffman,22000.0,Jon Lovitz,11000.0,Dylan Baker,812.0,499.0,0
tt0337996,George Gallo,23.0,269.0,Eddie Griffin,489.0,Joe Howard,26.0,Robert Noble,24.0,14.0,26
tt3099498,Kevin Smith,254.0,0.0,Johnny Depp,40000.0,Haley Joel Osment,3000.0,Michael Parks,387.0,261.0,20000
tt0364569,Chan-wook Park,305.0,0.0,Min-sik Choi,717.0,Ji-tae Yu,78.0,Hye-jeong Kang,38.0,809.0,43000
tt1462054,David Nixon,19.0,13.0,Robyn Lively,439.0,Michael Bolten,399.0,Christopher Schmidt,221.0,65.0,0
tt1640459,Jason Eisener,272.0,59.0,Gregory Smith,694.0,Robb Wells,324.0,Molly Dunsworth,104.0,230.0,37000
tt3367294,Enrique Begne,5.0,0.0,Kevin Pollak,574.0,Héctor Jiménez,327.0,Erick Elias,165.0,8.0,174
tt0116361,Matthew Bright,65.0,9.0,Bokeem Woodbine,904.0,Dan Hedaya,281.0,Robert Peters,221.0,196.0,0
tt0785025,Michael Landon Jr.,5.0,84.0,William Morgan Sheppard,702.0,Kevin Gage,366.0,Brianna Brown,331.0,18.0,76
tt1232776,Andrea Arnold,248.0,121.0,Michael Fassbender,13000.0,Harry Treadaway,260.0,Jason Maza,168.0,112.0,0
tt1667307,Whit Stillman,152.0,89.0,Greta Gerwig,962.0,Megalyn Echikunwoke,476.0,Zach Woods,322.0,54.0,0
tt0156205,,10.0,,Craig T. Nelson,723.0,Colm Feore,539.0,Megalyn Echikunwoke,476.0,33.0,518
tt1920849,Leslye Headland,156.0,21.0,Kirsten Dunst,4000.0,Adam Scott,3000.0,Andrew Rannells,416.0,129.0,0
tt4877736,,7.0,,Danny Pino,786.0,Megan Hilty,341.0,Zach Grenier,246.0,28.0,3000
tt0403118,Bobby Roth,1.0,40.0,Virginia Madsen,912.0,Aaron Ashmore,750.0,Lindsey Haun,249.0,27.0,47
tt1855401,Tim Heidecker,82.0,78.0,Michael Gross,536.0,William Atherton,317.0,Bob Ross,197.0,71.0,0
tt2039393,Rupert Wyatt,175.0,81.0,George Kennedy,3000.0,Cjon Saulsberry,571.0,Griffin Cleveland,81.0,145.0,0
tt0118327,,4.0,,Susan Hampshire,40.0,Amanda Mealing,37.0,Tim Healy,23.0,20.0,450
tt0420206,Marco Kreuzpaintner,40.0,7.0,Alicja Bachleda,289.0,Kostja Ullmann,38.0,Robert Stadlober,17.0,56.0,442
