writer_id,writer_experience,writer_quality
nm2641933,1,3.799999952316284
nm6861701,2,7.450000047683716
nm4894302,1,7.0
nm1502159,2,5.199999809265137
nm6947261,1,7.599999904632568
nm7114045,1,5.5
nm3662473,2,6.349999904632568
nm12453708,1,6.199999809265137
nm4013000,2,5.950000047683716
nm12486117,1,7.5
nm8221517,2,8.099999904632568
nm9552118,2,5.299999952316284
nm12459725,1,8.5
nm5894081,1,4.800000190734863
nm0952067,1,4.400000095367432
nm5284089,1,6.599999904632568
nm3286073,1,2.700000047683716
nm2456990,2,5.950000047683716
nm12473000,1,7.699999809265137
nm4877047,1,5.5
nm1453457,1,5.5
nm11585336,1,7.400000095367432
nm4497038,5,4.7799999713897705
nm3655362,1,5.199999809265137
nm4210363,1,7.699999809265137
nm1314800,1,7.5
nm0323685,1,5.800000190734863
nm7738871,1,5.0
nm5754000,1,7.400000095367432
nm1826454,3,6.0333333015441895
nm6452708,1,5.300000190734863
nm1188432,1,4.300000190734863
nm6091648,1,4.300000190734863
nm12506620,1,3.799999952316284
nm7049029,1,1.2000000476837158
nm0993133,1,5.400000095367432
nm12507269,1,4.400000095367432
nm5133879,2,5.900000095367432
nm12509605,3,5.333333333333333
nm3836407,1,5.199999809265137
nm3803418,1,5.099999904632568
nm5958791,1,6.199999809265137
nm11499566,1,8.600000381469727
nm5859468,1,9.0
nm9240153,1,5.699999809265137
nm7129972,1,7.5
nm0207336,3,6.4666666984558105
nm2506704,3,5.800000031789144
nm3453577,6,5.916666666666667
nm2225146,1,5.300000190734863
nm8122930,1,9.0
nm1571308,1,6.0
nm3575260,2,7.900000095367432
nm0233110,1,8.100000381469727
nm12223188,6,4.116666674613953
nm5407937,1,5.5
nm7377761,2,8.0
nm9177247,1,4.800000190734863
nm2382945,1,5.599999904632568
nm2723152,1,6.900000095367432
nm12544816,1,7.699999809265137
nm6752247,1,7.199999809265137
nm6969909,1,4.300000190734863
nm12550602,1,6.900000095367432
nm4818364,1,4.800000190734863
nm9458178,2,7.0
nm0004332,1,7.900000095367432
nm5245654,1,7.699999809265137
nm11745100,1,7.400000095367432
nm3423765,2,6.25
nm8668528,2,5.75
nm1828327,2,4.75
nm1551128,1,7.199999809265137
nm4343561,1,5.599999904632568
nm1747747,2,7.1499998569488525
nm12568534,1,8.100000381469727
nm2393111,3,6.699999968210856
nm1631468,1,7.699999809265137
nm6915712,2,9.299999713897705
nm1988994,1,6.300000190734863
nm1436466,2,5.900000095367432
nm2017649,5,6.580000019073486
nm0204030,1,6.099999904632568
nm12582340,1,7.199999809265137
nm3418817,1,8.399999618530273
nm5644473,1,9.300000190734863
nm0349847,2,6.25
nm13858188,1,6.300000190734863
nm2425223,1,5.900000095367432
nm1676473,1,8.199999809265137
nm4210251,1,6.5
nm9096890,1,6.099999904632568
nm7432573,2,8.099999904632568
nm0482628,1,6.5
nm0000128,1,5.199999809265137
nm12603107,1,8.899999618530273
nm3323643,1,9.199999809265137
nm7614533,2,6.400000095367432
nm12604188,1,7.599999904632568
nm1942197,2,5.599999904632568
nm3803069,2,7.0
nm7915757,2,5.900000095367432
nm5958133,1,6.099999904632568
nm0700269,2,3.0
nm3249218,1,5.300000190734863
nm6071536,4,6.100000023841858
nm13781049,1,6.900000095367432
nm6780651,1,4.5
nm2088446,1,7.099999904632568
nm3911929,1,8.399999618530273
nm12727231,1,5.400000095367432
nm1102455,1,5.5
nm11180456,1,4.099999904632568
nm0035609,1,3.4000000953674316
nm1676217,1,5.300000190734863
nm6865512,1,2.299999952316284
nm2098964,1,7.5
nm10924822,1,3.0999999046325684
nm15011943,1,9.300000190734863
nm7421719,1,4.800000190734863
nm9609274,1,6.099999904632568
nm0343094,1,6.5
nm6495426,2,5.700000047683716
nm12648735,1,9.0
nm11055429,1,7.599999904632568
nm3703635,1,7.099999904632568
nm8263624,9,6.100000010596381
nm12649782,1,5.5
nm0244893,1,7.400000095367432
nm4830183,2,6.150000095367432
nm8535415,1,5.099999904632568
nm9880017,1,3.9000000953674316
nm10092228,1,7.5
nm1098160,1,6.199999809265137
nm12504238,1,5.800000190734863
nm5170666,3,5.333333333333333
nm12666263,1,8.100000381469727
nm6249106,1,8.800000190734863
nm7865378,1,5.5
nm11413563,1,6.699999809265137
nm1854120,1,6.599999904632568
nm14048405,1,6.400000095367432
nm9801422,1,6.599999904632568
nm9677985,1,5.599999904632568
nm3773806,1,6.300000190734863
nm2044757,1,6.099999904632568
nm0475625,1,5.300000190734863
nm4371722,1,5.099999904632568
nm6602567,1,5.099999904632568
nm12699784,1,5.0
nm12704745,1,3.799999952316284
nm12710264,1,7.199999809265137
nm3107950,3,5.266666571299235
nm3278872,1,8.399999618530273
nm2031035,1,6.400000095367432
nm8713993,1,7.599999904632568
nm1042767,9,5.644444359673394
nm3997700,2,3.199999988079071
nm3633385,1,8.100000381469727
nm12718911,1,8.199999809265137
nm1465005,2,3.75
nm11261632,1,6.199999809265137
nm3591241,1,4.400000095367432
nm2008953,1,6.099999904632568
nm7383934,1,7.300000190734863
nm11233229,3,4.533333460489909
nm8139118,1,7.0
nm2057506,1,7.0
nm12915705,1,5.599999904632568
nm12803535,1,5.599999904632568
nm4837215,2,5.599999904632568
nm3646431,1,5.300000190734863
nm0823536,1,6.400000095367432
nm12742685,1,5.5
nm0859666,2,6.049999952316284
nm9604965,6,6.449999968210856
nm4323476,1,8.100000381469727
nm12750751,1,9.399999618530273
nm1645301,1,5.699999809265137
nm2837835,1,4.699999809265137
nm11649606,1,5.0
nm12754178,1,7.900000095367432
nm3778382,1,6.599999904632568
nm12755959,1,6.199999809265137
nm12759816,1,3.9000000953674316
nm12758866,1,3.5999999046325684
nm15303149,1,7.0
nm10212786,1,5.800000190734863
nm4722258,1,5.800000190734863
nm3760559,1,7.300000190734863
nm8786585,1,5.0
nm1632227,1,6.199999809265137
nm6442853,2,5.800000190734863
nm5405987,1,5.599999904632568
nm2317180,2,5.900000214576721
nm4843418,1,6.199999809265137
nm6048721,1,7.0
nm7042673,2,5.349999904632568
nm12790558,1,8.100000381469727
nm2562167,1,6.900000095367432
nm4317498,2,6.200000047683716
nm14470950,1,4.800000190734863
nm9589182,1,7.599999904632568
nm9632483,1,6.599999904632568
nm0684644,1,6.099999904632568
nm5425786,1,6.400000095367432
nm3613780,1,6.300000190734863
nm9987600,1,7.800000190734863
nm0708196,3,6.299999872843425
nm3888862,5,3.5400001049041747
nm6170460,1,4.099999904632568
nm0333732,1,6.800000190734863
nm12804077,1,7.400000095367432
nm0302889,1,6.099999904632568
nm0952657,1,4.900000095367432
nm13913386,1,5.800000190734863
nm0630112,3,5.566666603088379
nm2963897,1,6.300000190734863
nm5359473,1,6.099999904632568
nm12634923,1,7.599999904632568
nm8093973,2,6.849999904632568
nm0151546,2,8.100000143051147
nm12817153,1,8.199999809265137
nm1854297,1,5.699999809265137
nm4373625,1,5.0
nm5945915,2,7.5
nm0523658,1,7.5
nm9947884,1,6.699999809265137
nm1802161,1,6.300000190734863
nm1236904,1,6.300000190734863
nm3050092,1,7.199999809265137
nm10213083,1,8.600000381469727
nm7516197,1,5.300000190734863
nm3051570,1,7.699999809265137
nm0389259,2,6.5
nm3341086,2,7.25
nm1907229,1,5.300000190734863
nm12833828,1,5.300000190734863
nm12837032,1,7.199999809265137
nm6409247,1,6.099999904632568
nm0225034,1,5.0
nm12623734,1,7.900000095367432
nm0378541,1,8.5
nm14012587,1,1.7999999523162842
nm7279813,1,6.699999809265137
nm7882046,2,7.099999904632568
nm3709371,1,5.400000095367432
nm0038295,2,6.599999904632568
nm12860132,1,7.800000190734863
nm12807911,3,5.900000095367432
nm4436813,1,6.699999809265137
nm5505312,1,5.0
nm6351754,1,5.400000095367432
nm5384246,1,7.300000190734863
nm12870862,1,7.699999809265137
nm0183016,1,5.300000190734863
nm6117066,1,6.5
nm2400555,1,5.5
nm3645185,1,6.599999904632568
nm4782235,1,6.699999809265137
nm3645017,1,7.400000095367432
nm4149056,2,5.25
nm1550144,1,5.300000190734863
nm0101692,1,8.899999618530273
nm0438500,1,5.599999904632568
nm11009390,2,8.0
nm1356951,2,6.650000095367432
nm12892491,1,5.900000095367432
nm4856668,2,6.3500001430511475
nm2636594,1,7.0
nm1349864,1,7.0
nm1349570,1,3.0999999046325684
nm8003869,2,7.150000095367432
nm6974144,1,7.5
nm13085911,1,7.099999904632568
nm12914419,1,4.699999809265137
nm8906832,1,6.0
nm6223795,1,6.0
nm1541762,1,6.199999809265137
nm7181426,1,7.5
nm12920799,1,8.100000381469727
nm12925709,2,6.700000047683716
nm12927284,1,9.199999809265137
nm1792396,1,6.900000095367432
nm10487528,2,6.3500001430511475
nm5200137,1,6.900000095367432
nm1217914,1,4.5
nm0616475,1,7.800000190734863
nm12699169,1,8.300000190734863
nm7395732,1,6.199999809265137
nm3815211,2,4.149999976158142
nm11531216,4,5.349999904632568
nm8628868,2,6.5
nm2501359,1,5.300000190734863
nm5517913,1,3.9000000953674316
nm5902083,1,4.699999809265137
nm12941586,1,6.099999904632568
nm12943795,2,6.950000047683716
nm4730632,1,6.099999904632568
nm4595185,1,8.0
nm2632101,1,7.699999809265137
nm1097216,1,7.099999904632568
nm12951912,1,8.300000190734863
nm2691915,1,3.4000000953674316
nm12955332,1,7.800000190734863
nm12955690,1,7.400000095367432
nm7658670,1,6.800000190734863
nm8348488,2,6.1000001430511475
nm8571786,1,8.100000381469727
nm7246824,1,7.900000095367432
nm12962064,1,8.300000190734863
nm14969853,1,4.0
nm2697567,2,3.4000000953674316
nm10732996,1,5.800000190734863
nm14666541,1,7.800000190734863
nm9219662,4,6.049999952316284
nm0163467,1,6.099999904632568
nm12845539,1,9.199999809265137
nm14875173,2,6.099999904632568
nm0919369,2,6.299999952316284
nm1250957,1,5.699999809265137
nm0685123,1,4.900000095367432
nm2141601,1,6.400000095367432
nm12970188,1,8.100000381469727
nm0089470,1,7.599999904632568
nm1183860,1,5.800000190734863
nm6836507,1,5.699999809265137
nm7380843,1,5.5
nm8348429,1,4.300000190734863
nm0944883,1,7.699999809265137
nm15105915,1,8.0
nm12986942,1,8.0
nm11366734,1,9.600000381469727
nm4577575,1,8.300000190734863
nm5030057,1,4.5
nm7887143,1,7.099999904632568
nm0770018,1,5.5
nm1484791,1,5.5
nm1077235,1,7.300000190734863
nm12998557,2,7.299999952316284
nm6572056,2,7.6000001430511475
nm13002038,1,5.099999904632568
nm10247244,1,4.599999904632568
nm0114603,1,5.099999904632568
nm13009452,1,9.300000190734863
nm10359115,1,3.799999952316284
nm7697756,1,5.199999809265137
nm10584019,1,5.199999809265137
nm3651432,1,6.0
nm0636823,1,5.300000190734863
nm11059889,2,6.150000095367432
nm7245180,1,7.400000095367432
nm1544961,1,6.099999904632568
nm13028889,1,5.199999809265137
nm3917169,1,7.099999904632568
nm13029209,1,8.0
nm11345191,1,7.699999809265137
nm12493612,1,5.199999809265137
nm6096919,1,5.900000095367432
nm13030620,1,6.800000190734863
nm6452970,1,3.9000000953674316
nm16421587,1,5.099999904632568
nm11467630,1,7.800000190734863
nm5208944,1,7.900000095367432
nm2395440,1,6.300000190734863
nm13044289,1,5.199999809265137
nm3622585,1,7.300000190734863
nm9543933,1,6.0
nm14699953,1,6.0
nm10624015,1,6.599999904632568
nm0622226,1,6.5
nm4893813,2,5.099999904632568
nm9475410,2,7.099999904632568
nm6040837,1,9.300000190734863
nm13068405,1,9.199999809265137
nm5025063,1,7.199999809265137
nm13205735,4,6.5
nm13950620,2,5.549999952316284
nm0278503,1,7.5
nm3732046,1,5.199999809265137
nm13063943,1,8.100000381469727
nm13172217,1,6.400000095367432
nm13066799,1,4.099999904632568
nm2380939,1,8.5
nm6337063,1,6.699999809265137
nm0074639,1,5.099999904632568
nm0759469,1,7.0
nm9198462,1,7.099999904632568
nm2481843,1,6.599999904632568
nm14346452,1,7.800000190734863
nm2621810,1,5.5
nm6212484,2,7.099999904632568
nm3449426,1,7.300000190734863
nm0705813,2,5.950000047683716
nm6152370,1,5.0
nm0770564,1,5.900000095367432
nm13686964,2,6.599999904632568
nm5639535,1,6.300000190734863
nm1416389,1,8.100000381469727
nm2439056,1,5.199999809265137
nm10773021,2,5.450000047683716
nm13103164,2,8.399999856948853
nm5354748,1,7.199999809265137
nm8482891,2,4.549999952316284
nm4895233,2,6.3500001430511475
nm15478863,1,6.199999809265137
nm15547559,1,5.0
nm13106701,1,6.400000095367432
nm9400851,1,7.800000190734863
nm1204572,1,7.199999809265137
nm8325456,1,8.100000381469727
nm1068206,3,4.999999920527141
nm10483038,1,4.0
nm10485117,1,7.0
nm7126850,1,8.199999809265137
nm13124567,1,6.199999809265137
nm0878299,3,5.966666539510091
nm0903137,1,6.099999904632568
nm8306292,1,4.800000190734863
nm9665823,1,5.199999809265137
nm1545348,1,6.099999904632568
nm9589026,1,8.699999809265137
nm2210330,5,6.339999961853027
nm0182815,1,5.400000095367432
nm10997807,1,7.099999904632568
nm13138308,1,7.900000095367432
nm11028494,1,6.099999904632568
nm13138820,1,4.300000190734863
nm13139746,2,4.950000047683716
nm9463535,1,7.5
nm13142202,1,3.799999952316284
nm0482510,1,4.5
nm13144378,1,4.5
nm13147259,1,8.199999809265137
nm9921003,1,8.100000381469727
nm1653266,1,3.4000000953674316
nm0133408,1,7.0
nm15927296,1,5.599999904632568
nm3646407,1,5.5
nm9146433,1,6.900000095367432
nm13155304,1,7.599999904632568
nm5687436,1,9.0
nm2678696,2,6.349999904632568
nm3842876,1,7.0
nm10405390,1,5.800000190734863
nm12501158,1,2.0999999046325684
nm3213963,1,7.300000190734863
nm4431128,1,4.800000190734863
nm2261035,1,7.0
nm5800049,2,6.3500001430511475
nm1334773,1,6.300000190734863
nm6677159,1,8.699999809265137
nm8246397,2,7.900000095367432
nm13179580,1,6.900000095367432
nm7274120,1,6.699999809265137
nm0827868,2,6.400000214576721
nm12984210,1,5.900000095367432
nm11390086,1,6.5
nm1743568,1,5.099999904632568
nm3957052,1,4.5
nm8888113,1,6.599999904632568
nm4984327,2,7.700000047683716
nm13186059,1,3.0999999046325684
nm4220475,1,5.400000095367432
nm2171603,1,7.199999809265137
nm13196366,1,8.800000190734863
nm2584654,3,4.766666730244954
nm0114182,1,7.099999904632568
nm4518371,1,6.099999904632568
nm0777451,1,5.0
nm2644555,1,4.900000095367432
nm5422983,1,5.599999904632568
nm1923131,1,8.699999809265137
nm13091592,1,6.300000190734863
nm13210634,1,5.900000095367432
nm11795626,1,6.800000190734863
nm0972812,1,5.599999904632568
nm4138616,2,4.799999952316284
nm13220205,1,7.300000190734863
nm0052755,1,4.900000095367432
nm9786306,2,8.399999856948853
nm8717099,1,6.5
nm12011950,1,5.699999809265137
nm0869544,1,4.5
nm9779431,2,6.999999761581421
nm13223614,1,6.800000190734863
nm2686330,1,4.599999904632568
nm6363394,5,4.840000057220459
nm0324952,3,7.533333460489909
nm7460618,1,5.400000095367432
nm10822750,1,5.400000095367432
nm10095510,1,7.199999809265137
nm13243639,2,4.8999998569488525
nm13244136,1,5.300000190734863
nm8684307,1,8.5
nm0007464,1,6.400000095367432
nm1507453,1,5.800000190734863
nm11462101,1,7.599999904632568
nm6719821,1,7.599999904632568
nm8816905,1,9.600000381469727
nm7931792,2,6.1000001430511475
nm9955689,1,5.900000095367432
nm2384274,1,9.199999809265137
nm1824195,1,7.699999809265137
nm2651604,1,9.100000381469727
nm1168163,1,6.800000190734863
nm3384102,1,6.300000190734863
nm8020731,1,8.5
nm7926231,1,8.699999809265137
nm6192536,1,4.5
nm13293961,1,5.099999904632568
nm9728875,1,5.5
nm2035213,1,6.099999904632568
nm11310507,1,6.099999904632568
nm1205568,1,6.199999809265137
nm0893845,3,6.700000127156575
nm0841291,3,6.766666730244954
nm12140524,2,8.050000190734863
nm2489045,1,4.300000190734863
nm2556202,1,6.300000190734863
nm2050101,1,8.399999618530273
nm2636866,2,6.200000047683716
nm8638959,2,7.150000095367432
nm5695156,2,5.849999904632568
nm0218455,1,5.800000190734863
nm13317859,1,9.199999809265137
nm11276902,1,6.0
nm1010405,2,6.199999809265137
nm13322390,1,6.699999809265137
nm10037482,1,5.300000190734863
nm1079061,2,6.299999952316284
nm2254746,1,5.5
nm4168037,1,6.400000095367432
nm12234405,1,8.100000381469727
nm4103340,1,7.199999809265137
nm0502240,1,7.300000190734863
nm2644217,1,7.900000095367432
nm4628037,1,5.800000190734863
nm0689552,1,5.900000095367432
nm5730852,1,5.599999904632568
nm0258390,1,8.199999809265137
nm5057674,1,6.400000095367432
nm5534437,1,4.699999809265137
nm13423611,1,6.5
nm5597875,1,6.300000190734863
nm13372648,1,7.599999904632568
nm6615426,1,9.100000381469727
nm9099334,1,7.300000190734863
nm9070213,1,8.600000381469727
nm13358141,1,9.699999809265137
nm3374818,1,6.800000190734863
nm9757610,2,7.950000286102295
nm13647741,1,6.900000095367432
nm10686681,1,6.900000095367432
nm9842834,1,6.0
nm15676504,1,8.199999809265137
nm6427344,1,8.300000190734863
nm10334906,1,7.5
nm0550316,1,4.599999904632568
nm13378563,1,8.199999809265137
nm8502548,2,5.1000001430511475
nm13379553,1,6.099999904632568
nm13380569,1,4.099999904632568
nm1054604,1,5.900000095367432
nm6914402,1,6.800000190734863
nm4051605,1,5.699999809265137
nm6338337,1,5.800000190734863
nm0369618,1,5.800000190734863
nm3545024,1,4.800000190734863
nm13398111,1,8.100000381469727
nm11706603,1,9.399999618530273
nm5794645,1,6.199999809265137
nm13165898,1,8.699999809265137
nm0182968,1,6.099999904632568
nm3521846,1,5.5
nm3262288,1,5.5
nm1597563,1,4.599999904632568
nm12371515,2,5.299999952316284
nm3887065,1,5.800000190734863
nm0070456,1,8.399999618530273
nm14028461,1,5.400000095367432
nm2655472,1,6.900000095367432
nm4856398,1,7.400000095367432
nm6266137,1,9.100000381469727
nm0462773,2,4.450000047683716
nm4857152,1,7.0
nm13424876,1,4.800000190734863
nm5788645,1,6.099999904632568
nm1285627,1,5.099999904632568
nm3187399,1,5.599999904632568
nm2551235,1,7.400000095367432
nm0314082,1,7.699999809265137
nm2815892,1,5.5
nm13623325,1,6.300000190734863
nm9299131,1,6.300000190734863
nm0071770,1,5.099999904632568
nm9191075,1,9.0
nm11487265,1,9.300000190734863
nm2551258,1,6.0
nm5052713,1,7.5
nm1698697,1,5.800000190734863
nm0973222,2,6.25
nm15337526,2,5.25
nm4580904,2,5.75
nm6484523,1,5.199999809265137
nm2368166,1,4.699999809265137
nm13463503,1,5.199999809265137
nm13464887,1,4.400000095367432
nm13465030,1,4.300000190734863
nm14151283,1,7.300000190734863
nm1111151,1,8.699999809265137
nm2209754,1,5.800000190734863
nm5410227,1,6.099999904632568
nm5869937,1,6.099999904632568
nm9660060,1,1.2000000476837158
nm1285530,1,5.800000190734863
nm6210831,1,3.0999999046325684
nm8000668,1,6.0
nm10289228,1,8.399999618530273
nm0078865,1,7.5
nm3271912,1,5.300000190734863
nm3933536,1,5.300000190734863
nm17177224,1,6.300000190734863
nm4941815,1,6.400000095367432
nm11839047,1,6.099999904632568
nm13491246,1,7.900000095367432
nm6394395,1,8.800000190734863
nm1576079,1,3.4000000953674316
nm4870751,1,8.600000381469727
nm0674742,1,6.300000190734863
nm2943345,2,7.150000095367432
nm4222738,1,6.099999904632568
nm13504672,1,4.199999809265137
nm5351034,1,4.199999809265137
nm3577927,1,5.900000095367432
nm5836623,2,5.599999904632568
nm0530402,1,5.300000190734863
nm3106462,1,6.699999809265137
nm8026571,1,8.899999618530273
nm13512495,2,6.150000095367432
nm0007441,1,4.400000095367432
nm9134654,1,7.0
nm12745505,2,6.0
nm13516514,1,6.099999904632568
nm13518799,1,7.400000095367432
nm12654683,1,8.100000381469727
nm2201509,1,5.0
nm0054649,1,5.800000190734863
nm4485678,1,8.199999809265137
nm4688773,1,5.300000190734863
nm2161121,1,5.699999809265137
nm2255441,2,3.649999976158142
nm0752821,1,3.700000047683716
nm1616534,1,6.800000190734863
nm2752161,1,7.400000095367432
nm6651731,1,6.199999809265137
nm6064966,1,5.5
nm13904683,1,6.699999809265137
nm13282969,1,5.099999904632568
nm3492516,1,6.400000095367432
nm12610200,1,4.800000190734863
nm7519906,1,7.199999809265137
nm13541858,2,6.0
nm3722870,1,7.699999809265137
nm6504052,1,6.699999809265137
nm4446337,2,5.700000047683716
nm1003260,1,7.0
nm5066489,1,6.0
nm7308727,1,7.699999809265137
nm2766741,1,7.900000095367432
nm5017346,1,9.199999809265137
nm7965069,1,5.300000190734863
nm4946190,2,4.050000071525574
nm13559809,1,6.300000190734863
nm13563070,1,6.900000095367432
nm13564984,1,5.599999904632568
nm12499778,1,8.699999809265137
nm1266307,2,5.8500001430511475
nm2830260,2,3.649999976158142
nm13576263,1,5.699999809265137
nm13577046,1,6.300000190734863
nm2191456,1,7.900000095367432
nm6954250,2,5.75
nm11733348,2,5.0
nm14649745,1,6.900000095367432
nm4161735,1,7.0
nm8412947,1,5.699999809265137
nm12991900,1,6.599999904632568
nm13605304,1,6.0
nm3152690,1,8.399999618530273
nm1411972,1,5.5
nm5679718,1,6.099999904632568
nm13590417,1,8.600000381469727
nm9503790,1,4.099999904632568
nm5804877,1,7.699999809265137
nm1216004,1,5.199999809265137
nm1789457,1,5.099999904632568
nm3410910,1,7.599999904632568
nm12402809,3,5.866666714350383
nm3086049,5,5.139999961853027
nm9805670,1,5.199999809265137
nm13600564,1,5.0
nm12450881,1,8.100000381469727
nm5419709,3,5.033333460489909
nm4772133,1,7.199999809265137
nm4970247,1,4.699999809265137
nm13604634,1,4.699999809265137
nm3547437,1,4.599999904632568
nm13612287,1,2.9000000953674316
nm0946883,1,6.400000095367432
nm2155554,1,7.099999904632568
nm3255750,1,6.199999809265137
nm2707636,1,4.699999809265137
nm4483602,2,4.2499998807907104
nm13721379,1,5.0
nm2465415,1,6.199999809265137
nm4202327,1,3.5
nm10598053,1,6.0
nm2871524,1,6.199999809265137
nm14067968,1,6.5
nm1187126,1,4.400000095367432
nm13635332,1,8.100000381469727
nm13635459,1,6.199999809265137
nm10220089,1,8.699999809265137
nm1943253,1,5.400000095367432
nm1519933,2,5.75
nm2461648,1,6.800000190734863
nm6189260,1,6.0
nm1007747,1,5.800000190734863
nm4631970,1,6.0
nm9842887,1,4.599999904632568
nm5046255,1,2.0
nm3937503,1,7.5
nm2689344,1,6.300000190734863
nm1213036,1,8.300000190734863
nm0342593,1,7.900000095367432
nm3318603,2,5.25
nm2240720,1,4.5
nm13659751,1,9.5
nm3465849,1,5.099999904632568
nm2414975,1,5.099999904632568
nm13665280,1,3.5999999046325684
nm12431582,1,3.700000047683716
nm11285845,1,5.0
nm13670685,1,7.5
nm2408075,1,6.300000190734863
nm2804492,1,5.400000095367432
nm3988356,1,5.199999809265137
nm13161918,1,6.900000095367432
nm4015368,2,7.900000095367432
nm5151077,1,6.099999904632568
nm8511396,1,3.9000000953674316
nm4099985,1,7.300000190734863
nm3481201,1,6.5
nm13684442,1,8.699999809265137
nm4603863,1,5.300000190734863
nm4473366,1,6.5
nm10343476,1,6.400000095367432
nm13835595,1,6.199999809265137
nm11790435,1,3.5
nm13690821,1,5.099999904632568
nm4429456,1,8.199999809265137
nm9773029,1,7.800000190734863
nm7296943,1,5.099999904632568
nm10514077,1,8.399999618530273
nm13709055,2,6.700000047683716
nm8202045,1,6.099999904632568
nm2250139,1,5.599999904632568
nm16727331,1,7.5
nm5141620,1,7.400000095367432
nm10300416,1,5.5
nm13727783,1,7.800000190734863
nm2356105,1,4.699999809265137
nm11600824,1,9.800000190734863
nm13732302,1,9.300000190734863
nm13736409,1,7.900000095367432
nm4158538,1,7.199999809265137
nm0705076,1,6.699999809265137
nm10433221,1,8.0
nm8302351,1,6.199999809265137
nm13747935,1,4.800000190734863
nm5393682,1,9.0
nm3166235,1,5.300000190734863
nm0839399,2,6.75
nm8197095,1,4.099999904632568
nm13761132,2,7.8500001430511475
nm9975362,1,9.0
nm4058495,1,5.599999904632568
nm10506636,1,9.0
nm2326323,2,6.299999952316284
nm6326642,1,4.599999904632568
nm13769623,1,6.5
nm13841454,1,5.5
nm13778564,1,9.199999809265137
nm1090957,1,6.199999809265137
nm11902295,1,7.0
nm7077049,1,6.199999809265137
nm11876633,1,3.799999952316284
nm13785979,1,5.300000190734863
nm6552027,1,8.899999618530273
nm13794778,1,9.0
nm0277027,1,4.300000190734863
nm5830683,1,3.9000000953674316
nm13795107,1,8.699999809265137
nm1207123,1,6.800000190734863
nm10130399,2,7.550000190734863
nm5418391,1,5.400000095367432
nm6204562,1,6.800000190734863
nm0035531,1,4.0
nm15725437,1,6.5
nm3078393,1,7.900000095367432
nm0477215,1,7.900000095367432
nm0325494,1,6.699999809265137
nm1424902,1,6.5
nm13815226,1,9.800000190734863
nm13818013,1,8.699999809265137
nm1108349,2,7.5
nm5390531,1,6.5
nm4434123,1,7.800000190734863
nm7899528,1,4.699999809265137
nm11217099,1,6.599999904632568
nm2505437,1,5.900000095367432
nm13827137,2,5.299999952316284
nm13474919,1,5.599999904632568
nm3925146,1,6.900000095367432
nm5224692,1,7.800000190734863
nm13608389,2,6.900000095367432
nm4705281,2,3.6499998569488525
nm13841009,1,7.199999809265137
nm4160853,2,7.550000190734863
nm10656677,1,5.5
nm9405654,1,6.400000095367432
nm10441435,1,6.599999904632568
nm1497310,1,5.800000190734863
nm7230669,1,4.599999904632568
nm13849946,1,5.0
nm13849974,1,6.199999809265137
nm5560305,1,6.599999904632568
nm0642137,1,5.400000095367432
nm14619456,1,6.599999904632568
nm13250082,2,7.200000047683716
nm13854454,1,5.5
nm5575109,1,5.5
nm10055043,1,6.099999904632568
nm2751716,1,8.600000381469727
nm13912132,1,7.199999809265137
nm1726385,1,4.199999809265137
nm13863787,1,5.599999904632568
nm4709176,1,8.699999809265137
nm3188127,2,6.5
nm3340268,2,7.0
nm7787723,1,4.099999904632568
nm5248148,1,6.900000095367432
nm13750428,1,7.0
nm16798087,1,6.900000095367432
nm0000231,1,7.300000190734863
nm0323153,1,7.0
nm2581104,1,6.099999904632568
nm1857210,1,8.699999809265137
nm13951882,1,6.300000190734863
nm0809207,1,7.599999904632568
nm3401440,2,4.349999904632568
nm0015457,1,7.199999809265137
nm8204913,1,5.699999809265137
nm13904590,1,6.199999809265137
nm16053395,1,4.599999904632568
nm2004812,1,7.5
nm3554342,1,4.699999809265137
nm4092841,1,8.399999618530273
nm0660336,1,7.800000190734863
nm10051112,1,4.900000095367432
nm13914725,1,7.599999904632568
nm11971571,1,7.199999809265137
nm13916830,1,9.100000381469727
nm10949555,1,2.5
nm2806785,1,5.199999809265137
nm3204856,1,8.300000190734863
nm6416863,1,6.699999809265137
nm13926130,1,7.400000095367432
nm1872405,1,7.199999809265137
nm12835987,1,8.5
nm1960677,2,6.450000047683716
nm14205682,5,6.480000114440918
nm1364329,2,4.900000095367432
nm13936347,3,6.566666603088379
nm10203430,3,6.566666603088379
nm0383604,1,5.5
nm11393828,1,6.5
nm13949005,1,6.599999904632568
nm0217645,1,7.099999904632568
nm1909300,1,6.0
nm0781913,1,5.5
nm12834522,1,4.0
nm0692551,1,7.5
nm2209415,1,6.099999904632568
nm2673504,1,2.799999952316284
nm11662521,3,5.1333333651224775
nm10485918,1,6.400000095367432
nm7387687,1,7.5
nm2994137,1,8.600000381469727
nm1030914,1,8.199999809265137
nm2018173,2,5.699999809265137
nm9671774,1,5.300000190734863
nm15671563,1,4.400000095367432
nm6941354,1,8.899999618530273
nm14069294,1,5.900000095367432
nm7910531,1,5.800000190734863
nm3220445,1,4.599999904632568
nm8806087,1,8.399999618530273
nm13982495,1,7.099999904632568
nm13982949,1,7.099999904632568
nm10686888,1,8.899999618530273
nm12289616,2,7.800000190734863
nm9308012,1,5.800000190734863
nm2088107,3,7.300000031789144
nm12645894,1,7.800000190734863
