tconst,writer_id,writer_experience,writer_quality,target_rating
tt10540510,nm4189691,3,6.933333237965901,7.1
tt10540594,nm9534631,1,5.599999904632568,5.6
tt10541410,nm10792691,1,6.599999904632568,6.6
tt10542186,nm9143437,1,8.399999618530273,8.4
tt10542492,nm5238372,1,2.5999999046325684,2.6
tt10543530,nm7965202,1,5.400000095367432,5.4
tt10543680,nm7996207,3,4.366666555404663,5.7
tt10544328,nm2404755,2,5.950000047683716,4.9
tt10544750,nm7737044,10,6.829999923706055,6.7
tt10544978,nm5494046,1,5.400000095367432,5.4
tt10545214,nm6960435,3,6.6333333651224775,5.8
tt10545296,nm1056741,1,6.699999809265137,6.7
tt10545298,nm1425586,2,5.300000190734863,4.3
tt10545696,nm0496312,1,5.900000095367432,5.9
tt10545704,nm5322646,4,6.5,7.0
tt10546058,nm1104113,5,3.5000000953674317,2.7
tt10546090,nm1104113,5,3.5000000953674317,2.4
tt10546394,nm0898183,4,4.799999952316284,4.4
tt10547442,nm3258082,1,4.900000095367432,4.9
tt10549312,nm3252853,4,4.875,4.6
tt10551236,nm0838499,2,6.549999952316284,5.6
tt10551654,nm0229694,1,5.900000095367432,5.9
tt10551904,nm0858061,1,5.800000190734863,5.8
tt10553210,nm0364946,1,3.799999952316284,3.8
tt10553438,nm9309430,2,5.400000095367432,5.5
tt10554184,nm1802547,1,5.300000190734863,5.3
tt10554196,nm0177234,2,4.5,4.2
tt10554232,nm7624687,1,8.100000381469727,8.1
tt10555544,nm10799788,1,3.0,3.0
tt10555668,nm1862032,6,7.166666666666667,7.2
tt10556022,nm3066492,3,6.333333333333333,6.5
tt10556130,nm0755872,3,5.666666746139526,3.8
tt8178634,nm1442514,1,7.800000190734863,7.8
tt8178762,nm4694099,1,4.900000095367432,4.9
tt8179024,nm1130275,1,5.300000190734863,5.3
tt8182004,nm0338271,1,4.400000095367432,4.4
tt8186008,nm5037061,1,6.199999809265137,6.2
tt8192134,nm3357437,1,3.799999952316284,3.8
tt8196168,nm3100775,1,7.599999904632568,7.6
tt8196788,nm0046480,4,4.675000011920929,8.3
tt8201852,nm0462895,5,6.220000076293945,5.4
tt8205028,nm0258221,1,6.199999809265137,6.2
tt8205248,nm5428976,2,4.2500001192092896,4.8
tt8206398,nm0771554,1,5.599999904632568,5.6
tt8211298,nm7007530,1,9.300000190734863,9.3
tt8211964,nm15805078,1,6.400000095367432,6.4
tt8211996,nm8092448,6,4.350000063578288,3.5
tt8215836,nm0029405,1,8.800000190734863,8.8
tt8221122,nm2968837,1,8.199999809265137,8.2
tt8223104,nm3390914,1,7.199999809265137,7.2
tt8223770,nm4990005,1,6.099999904632568,6.1
tt8224010,nm9056760,1,3.9000000953674316,3.9
tt8226508,nm5118944,1,8.0,8.0
tt8226804,nm3960589,2,5.5,5.3
tt8227610,nm6581634,1,6.599999904632568,6.6
tt8228656,nm0639016,1,5.199999809265137,5.2
tt8231202,nm0355379,1,5.699999809265137,5.7
tt8235120,nm1865974,3,5.666666666666667,6.0
tt8237258,nm5181659,3,4.399999976158142,5.6
tt8237272,nm0394114,4,6.25,5.9
tt8239184,nm6618568,1,7.599999904632568,7.6
tt8240242,nm1834899,1,5.800000190734863,5.8
tt8241000,nm0295791,1,5.5,5.5
tt8241876,nm0080729,3,5.700000127156575,5.3
tt8242084,nm0388375,3,5.699999968210856,6.4
tt8244784,nm7226510,1,6.599999904632568,6.6
tt8247902,nm8770715,1,3.200000047683716,3.2
tt8248940,nm4877466,1,4.199999809265137,4.2
tt8257612,nm3100888,1,7.199999809265137,7.2
tt8257760,nm5464745,1,7.599999904632568,7.6
tt8258502,nm2914363,2,5.950000047683716,5.4
tt8268938,nm2906563,1,6.699999809265137,6.7
tt8269248,nm2287772,3,6.266666571299235,6.9
tt8270168,nm3785555,1,7.699999809265137,7.7
tt8270664,nm7471201,1,4.0,4.0
tt8273468,nm2721903,1,6.599999904632568,6.6
tt8278572,nm1841040,1,3.0999999046325684,3.1
tt8282400,nm7417576,1,9.0,9.0
tt8283360,nm2374711,1,4.199999809265137,4.2
tt8286040,nm3053362,2,5.950000047683716,6.5
tt8286934,nm2298107,5,5.7000000953674315,6.3
tt8287172,nm3744588,1,6.099999904632568,6.1
tt8291808,nm1406379,1,4.5,4.5
tt8291918,nm10785437,2,5.799999952316284,6.4
tt8292804,nm9312454,1,5.199999809265137,5.2
tt8295468,nm3409998,1,5.5,5.5
tt8302382,nm7339980,13,6.43846163382897,6.9
tt8311394,nm1948790,7,8.099999836512975,7.2
tt8313738,nm10203249,1,4.800000190734863,4.8
tt8316568,nm1267773,1,4.800000190734863,4.8
tt8318284,nm9761900,1,3.200000047683716,3.2
tt8319290,nm8813291,1,3.9000000953674316,3.9
tt8321332,nm7221910,1,5.199999809265137,5.2
tt8323668,nm2321019,1,6.900000095367432,6.9
tt10444658,nm5912672,1,8.5,8.5
tt10447368,nm5492964,1,7.199999809265137,7.2
tt10448528,nm14698472,1,4.400000095367432,4.4
tt10448662,nm2672655,8,5.324999988079071,4.4
tt10449052,nm5923409,2,5.650000095367432,5.4
tt10449432,nm1272649,4,4.799999952316284,5.1
tt10449466,nm0994299,1,3.9000000953674316,3.9
tt10449564,nm0293822,1,6.099999904632568,6.1
tt10450832,nm0835453,1,7.400000095367432,7.4
tt10451312,nm5877866,1,5.400000095367432,5.4
tt10451914,nm2559427,2,5.6000001430511475,5.4
tt10452766,nm11528063,1,6.599999904632568,6.6
tt10452854,nm0932551,3,6.433333396911621,6.5
tt10453358,nm5181908,1,7.199999809265137,7.2
tt10456740,nm1839955,3,6.400000095367432,6.3
tt10457128,nm1525791,1,6.900000095367432,6.9
tt10458950,nm7122866,2,6.150000095367432,6.4
tt10461512,nm7703266,1,5.099999904632568,5.1
tt10461740,nm0483645,4,4.474999904632568,5.2
tt10462154,nm0371890,3,6.300000031789144,7.1
tt10463126,nm9231064,1,7.900000095367432,7.9
tt10466340,nm0960774,2,4.950000047683716,5.1
tt10466348,nm4739053,5,5.339999961853027,3.6
tt10466616,nm1949538,4,5.424999952316284,3.1
tt10469804,nm6916808,3,5.6333333651224775,6.0
tt10471376,nm4000532,2,6.6499998569488525,7.1
tt10473036,nm0695332,1,6.199999809265137,6.2
tt10473088,nm12655981,1,7.099999904632568,7.1
tt10476832,nm0729825,1,6.599999904632568,6.6
tt10477192,nm0281100,1,9.100000381469727,9.1
tt10479990,nm5157820,1,4.0,4.0
tt10481184,nm0274028,2,4.849999904632568,5.6
tt10481760,nm2509269,1,6.900000095367432,6.9
tt10482032,nm1318393,1,6.300000190734863,6.3
tt10482072,nm5710936,1,7.599999904632568,7.6
tt10483044,nm12385644,1,6.900000095367432,6.9
tt10483386,nm0348495,1,5.800000190734863,5.8
tt10484744,nm5364367,1,7.599999904632568,7.6
tt10485148,nm2916031,1,5.099999904632568,5.1
tt10485538,nm0068674,1,7.400000095367432,7.4
tt10487428,nm5097395,1,7.0,7.0
tt10488322,nm10767432,1,5.699999809265137,5.7
tt10488710,nm10951094,1,6.699999809265137,6.7
tt10489128,nm4330345,2,5.650000095367432,6.5
tt10489608,nm7806207,1,6.599999904632568,6.6
tt10492998,nm1614496,4,5.774999976158142,6.7
tt10500534,nm2760678,3,6.399999936421712,5.5
tt10503270,nm12500311,1,6.599999904632568,6.6
tt10503736,nm5315104,9,3.411111142900255,3.8
tt10503988,nm6283607,2,5.150000095367432,4.3
tt10504026,nm4272657,2,7.550000190734863,8.1
tt10504264,nm0486824,1,6.800000190734863,6.8
tt10504776,nm1374355,3,4.933333237965901,4.6
tt10504992,nm3880257,2,7.8500001430511475,8.6
tt10505316,nm0051304,3,5.800000111262004,7.4
tt10506876,nm5031882,2,6.400000095367432,6.0
tt10508258,nm3999386,1,6.099999904632568,6.1
tt10508276,nm5315438,1,7.900000095367432,7.9
tt10508838,nm7814595,2,5.349999904632568,6.2
tt10509906,nm1766424,1,3.799999952316284,3.8
tt10510280,nm12262633,1,5.400000095367432,5.4
tt10511382,nm0646444,2,7.450000047683716,7.8
tt10513698,nm0325727,2,7.0,6.9
tt10514056,nm5800794,1,6.800000190734863,6.8
tt10514222,nm0763650,1,6.900000095367432,6.9
tt10514932,nm3172762,2,6.999999761581421,5.6
tt10515526,nm7088709,2,7.900000095367432,7.5
tt10515720,nm5473573,2,5.700000047683716,4.8
tt10515864,nm11183123,4,5.650000035762787,6.3
tt10515926,nm0795832,2,5.549999952316284,6.1
tt10515988,nm0484907,4,5.950000047683716,5.3
tt10516196,nm2197127,6,6.033333381017049,6.5
tt10518196,nm5392926,1,6.699999809265137,6.7
tt10518240,nm6607709,1,5.199999809265137,5.2
tt1051906,nm1191481,3,6.066666603088379,7.1
tt10519214,nm2026930,1,7.199999809265137,7.2
tt10519512,nm9025675,1,5.300000190734863,5.3
tt10520218,nm6217124,2,6.099999904632568,6.5
tt10520822,nm0420620,1,5.5,5.5
tt10521092,nm6808564,1,7.099999904632568,7.1
tt10521144,nm3037068,1,5.800000190734863,5.8
tt10524336,nm1974849,2,6.599999904632568,6.2
tt10525072,nm6914869,1,5.199999809265137,5.2
tt10525672,nm0973061,1,7.099999904632568,7.1
tt10526266,nm3308876,1,6.0,6.0
tt10528948,nm12655141,1,4.5,4.5
tt10530176,nm1230585,1,7.099999904632568,7.1
tt10530462,nm11257015,3,6.0,6.8
tt10530548,nm1457650,1,6.900000095367432,6.9
tt10530704,nm9643506,1,6.199999809265137,6.2
tt10533360,nm10804093,1,7.300000190734863,7.3
tt10533804,nm3246124,1,4.400000095367432,4.4
tt10534520,nm1753723,1,6.0,6.0
tt10535522,nm1288736,4,6.7500001192092896,5.4
tt10536144,nm3337959,2,7.200000286102295,5.3
tt10536638,nm4112357,1,6.400000095367432,6.4
tt10537660,nm0355213,2,5.400000095367432,5.0
tt10539172,nm0343336,1,3.4000000953674316,3.4
tt10539608,nm10791512,1,5.699999809265137,5.7
tt10540146,nm5739373,1,6.199999809265137,6.2
tt10540242,nm2082813,1,4.800000190734863,4.8
tt10540510,nm10792425,1,7.099999904632568,7.1
tt10542186,nm9158285,1,8.399999618530273,8.4
tt10543530,nm0192446,2,5.6000001430511475,5.4
tt10543680,nm5046012,7,6.271428516932896,5.7
tt10545214,nm2128335,2,6.1000001430511475,5.8
tt10545296,nm1578335,1,6.699999809265137,6.7
tt10545298,nm10794476,2,5.3500001430511475,4.3
tt10545696,nm0867374,3,5.666666666666667,5.9
tt10545704,nm0196836,1,7.0,7.0
tt10546394,nm2597861,1,4.400000095367432,4.4
tt10551236,nm0503931,7,6.285714285714286,5.6
tt10551654,nm1659741,1,5.900000095367432,5.9
tt10551904,nm0480850,1,5.800000190734863,5.8
tt10553210,nm1827280,1,3.799999952316284,3.8
tt10553438,nm5459217,5,5.8799999237060545,5.5
tt10554232,nm0822278,1,8.100000381469727,8.1
tt10555544,nm0437490,8,4.387499988079071,3.0
tt10555668,nm4664031,6,5.499999920527141,7.2
tt10556022,nm6588801,1,6.5,6.5
tt8178634,nm2353436,4,5.550000071525574,7.8
tt8186008,nm10888996,1,6.199999809265137,6.2
tt8206398,nm0003665,1,5.599999904632568,5.6
tt8215836,nm5640848,1,8.800000190734863,8.8
tt8221122,nm9197214,1,8.199999809265137,8.2
tt8228656,nm8839986,1,5.199999809265137,5.2
tt8231202,nm9746560,1,5.699999809265137,5.7
tt8237258,nm9751483,1,5.599999904632568,5.6
tt8239184,nm5335640,1,7.599999904632568,7.6
tt8241000,nm1121389,1,5.5,5.5
tt8257760,nm9759078,1,7.599999904632568,7.6
tt8268938,nm5648322,1,6.699999809265137,6.7
tt8269248,nm1999473,2,6.799999952316284,6.9
tt8270664,nm0122195,1,4.0,4.0
tt8278572,nm9772199,1,3.0999999046325684,3.1
tt8286934,nm9776137,1,6.300000190734863,6.3
tt8287172,nm3892316,1,6.099999904632568,6.1
tt8291808,nm0960613,1,4.5,4.5
tt8291918,nm4415194,2,5.100000023841858,6.4
tt8302382,nm3990580,3,6.1333333651224775,6.9
tt8316568,nm0313875,1,4.800000190734863,4.8
tt8318284,nm0535706,1,3.200000047683716,3.2
tt10448662,nm0407633,2,4.5,4.4
tt10449432,nm1272648,5,4.8199999809265135,5.1
tt10449466,nm0031483,1,3.9000000953674316,3.9
tt10450832,nm0186610,3,6.399999936421712,7.4
tt10451312,nm2145370,3,5.833333492279053,5.4
tt10456740,nm4962035,2,6.300000190734863,6.3
tt10458950,nm7497304,5,6.640000057220459,6.4
tt10463126,nm9234220,2,7.0,7.9
tt10473036,nm0744429,4,5.875,6.2
tt10473088,nm9582364,1,7.099999904632568,7.1
tt10481184,nm2622274,13,5.100000051351694,5.6
tt10482072,nm0051780,1,7.599999904632568,7.6
tt10483386,nm0080327,1,5.800000190734863,5.8
tt10484744,nm6398422,1,7.599999904632568,7.6
tt10487428,nm1828498,1,7.0,7.0
tt10488322,nm3906180,1,5.699999809265137,5.7
tt10488710,nm7983301,3,6.666666666666667,6.7
tt10492998,nm3291357,5,6.399999904632568,6.7
tt10504026,nm4273152,4,7.8750001192092896,8.1
tt10504776,nm3883678,1,4.599999904632568,4.6
tt10504992,nm10926961,1,8.600000381469727,8.6
tt10505316,nm0316306,1,7.400000095367432,7.4
tt10508258,nm3360412,4,4.974999964237213,6.1
tt10508838,nm0514921,3,5.49999984105428,6.2
tt10511382,nm10692916,1,7.800000190734863,7.8
tt10514056,nm6527118,2,6.1000001430511475,6.8
tt10515864,nm6396177,1,6.300000190734863,6.3
tt10515926,nm2077283,3,5.699999968210856,6.1
tt10518240,nm9383233,1,5.199999809265137,5.2
tt10519214,nm2060819,2,7.650000095367432,7.2
tt10519512,nm2343459,2,5.6000001430511475,5.3
tt10520218,nm6153540,1,6.5,6.5
tt10521092,nm0644309,3,6.399999936421712,7.1
tt10521144,nm5657522,1,5.800000190734863,5.8
tt10528948,nm8129031,1,4.5,4.5
tt10533360,nm10548081,8,7.575000107288361,7.3
tt10535522,nm0544611,1,5.400000095367432,5.4
tt10536638,nm1898387,1,6.400000095367432,6.4
tt10537660,nm0002010,1,5.0,5.0
tt10540146,nm5739362,1,6.199999809265137,6.2
tt10540242,nm2191054,4,5.325000047683716,4.8
tt10542186,nm9143447,1,8.399999618530273,8.4
tt10543530,nm8041370,1,5.400000095367432,5.4
tt10545296,nm2078681,1,6.699999809265137,6.7
tt10545298,nm1913625,4,6.524999976158142,4.3
tt10545696,nm0799442,3,5.800000031789144,5.9
tt10545704,nm0146991,2,6.150000095367432,7.0
tt10551654,nm1032521,1,5.900000095367432,5.9
tt10554232,nm3030564,1,8.100000381469727,8.1
tt10556022,nm2657729,1,6.5,6.5
tt10556674,nm10800204,1,3.9000000953674316,3.9
tt10557524,nm4595176,2,4.0000001192092896,3.7
tt10558652,nm1167049,1,5.800000190734863,5.8
tt10558706,nm1514445,1,6.400000095367432,6.4
tt10558990,nm3319230,1,4.800000190734863,4.8
tt10559102,nm4098523,3,4.299999952316284,4.4
tt10560062,nm2942164,1,5.699999809265137,5.7
tt10560338,nm10801802,1,5.800000190734863,5.8
tt10560846,nm4545493,4,3.625,3.2
tt10562658,nm9372592,1,5.199999809265137,5.2
tt10562716,nm4836038,1,6.400000095367432,6.4
tt10563186,nm6255948,1,9.399999618530273,9.4
tt10565666,nm10806110,1,4.400000095367432,4.4
tt10566928,nm1474292,1,7.400000095367432,7.4
tt10567444,nm7191987,1,5.099999904632568,5.1
tt10569922,nm0159147,2,4.8999998569488525,4.1
tt10572658,nm10807308,2,4.8999998569488525,4.2
tt10572980,nm2753990,1,7.599999904632568,7.6
tt10573946,nm10380040,1,5.5,5.5
tt10573984,nm7866193,1,5.099999904632568,5.1
tt10574346,nm1750787,1,3.299999952316284,3.3
tt10574868,nm3849717,1,8.5,8.5
tt10577318,nm4339979,1,6.5,6.5
tt10578026,nm10809604,1,7.800000190734863,7.8
tt10579380,nm2790548,5,5.979999923706055,5.3
tt10579768,nm4537781,2,7.199999809265137,5.2
tt10579952,nm7188712,4,7.175000071525574,7.4
tt10580188,nm5605515,12,4.266666650772095,3.6
tt10580194,nm4489976,4,4.725000023841858,3.9
tt10581324,nm3401472,1,7.199999809265137,7.2
tt10582422,nm1169248,3,7.399999936421712,6.7
tt10582476,nm3926033,2,6.75,7.0
tt10583416,nm4701134,1,4.599999904632568,4.6
tt10583596,nm2218904,1,7.900000095367432,7.9
tt10584340,nm10812610,1,6.099999904632568,6.1
tt10584480,nm3017401,2,4.950000047683716,5.1
tt10585686,nm6979353,13,5.530769238105187,5.4
tt10588504,nm1677090,1,6.699999809265137,6.7
tt10588750,nm2929057,3,6.6333333651224775,7.0
tt10589738,nm4485092,8,6.050000011920929,6.4
tt10590458,nm4500258,26,3.0807692271012526,3.2
tt10590506,nm1909070,4,6.0000001192092896,5.9
tt10590530,nm0664582,1,6.199999809265137,6.2
tt10593750,nm3372160,1,3.200000047683716,3.2
tt10594792,nm8678191,2,6.0,5.9
tt10595006,nm5176502,1,5.5,5.5
tt10596982,nm5737747,1,6.900000095367432,6.9
tt10597204,nm2077225,1,8.5,8.5
tt10597228,nm7266653,1,1.5,1.5
tt10597418,nm5236153,1,4.0,4.0
tt10598156,nm12242321,1,3.799999952316284,3.8
tt10600398,nm1897406,2,4.5,4.7
tt10600902,nm10819652,1,8.199999809265137,8.2
tt10601432,nm8484612,2,7.0,7.2
tt10601552,nm0456031,1,5.099999904632568,5.1
tt10601948,nm2583448,1,6.300000190734863,6.3
tt10602132,nm4652014,7,6.385714258466448,5.9
tt10602182,nm1136120,1,6.400000095367432,6.4
tt10602234,nm6504693,1,5.900000095367432,5.9
tt10602688,nm4632717,1,6.099999904632568,6.1
tt10602728,nm3600753,1,7.199999809265137,7.2
tt10603286,nm0103880,1,6.599999904632568,6.6
tt10603372,nm3733926,1,6.400000095367432,6.4
tt10603396,nm0726136,2,6.199999809265137,6.2
tt10603568,nm8554860,1,4.599999904632568,4.6
tt10605740,nm9002117,1,8.199999809265137,8.2
tt10605812,nm8552430,4,6.149999976158142,5.9
tt10607452,nm3037880,1,5.599999904632568,5.6
tt10608624,nm10823530,1,6.099999904632568,6.1
tt10608770,nm7799067,3,6.933333396911621,3.0
tt10609050,nm0032118,1,6.0,6.0
tt10610330,nm4408242,1,5.900000095367432,5.9
tt10610332,nm10824074,1,6.199999809265137,6.2
tt10610440,nm0863120,1,8.199999809265137,8.2
tt10610666,nm1032195,1,6.5,6.5
tt10611992,nm4161521,1,4.300000190734863,4.3
tt10612164,nm3491007,1,6.199999809265137,6.2
tt10612362,nm9409952,1,4.5,4.5
tt10612478,nm0832187,3,5.700000127156575,4.9
tt10612886,nm0874093,5,6.699999904632568,7.0
tt10612922,nm5358492,2,7.549999952316284,7.1
tt10613518,nm10874609,1,6.199999809265137,6.2
tt10613992,nm4214454,2,6.25,6.9
tt10616476,nm3936643,1,7.5,7.5
tt10616848,nm1802019,1,5.099999904632568,5.1
tt10616984,nm9093355,2,5.400000095367432,5.8
tt10617112,nm2146502,1,7.599999904632568,7.6
tt10617192,nm4359321,2,7.049999952316284,7.2
tt10618286,nm10827638,1,6.800000190734863,6.8
tt10618682,nm10827765,1,5.800000190734863,5.8
tt10618968,nm0005522,1,4.300000190734863,4.3
tt10619392,nm3882373,2,5.25,7.1
tt10619482,nm3827577,1,6.099999904632568,6.1
tt10619530,nm7081315,1,6.599999904632568,6.6
tt10619638,nm7227774,1,7.900000095367432,7.9
tt10620868,nm2916080,2,5.700000047683716,6.3
tt10621206,nm0452914,1,7.699999809265137,7.7
tt10622260,nm0235822,5,6.439999961853028,7.5
tt10622972,nm9877022,4,7.600000023841858,7.4
tt10623178,nm5401723,2,7.450000047683716,7.9
tt10626774,nm0855743,1,6.400000095367432,6.4
tt10627274,nm4173463,3,6.733333269755046,6.8
tt10627352,nm1086956,2,5.6499998569488525,5.7
tt10627530,nm4902781,1,7.699999809265137,7.7
tt10627548,nm0772120,1,5.199999809265137,5.2
tt10627584,nm6099959,2,6.050000190734863,6.8
tt10627710,nm7846043,1,5.699999809265137,5.7
tt10627804,nm10767185,1,6.400000095367432,6.4
tt10627868,nm10832856,1,6.699999809265137,6.7
tt10628062,nm8224549,1,6.400000095367432,6.4
tt10628092,nm9177529,6,6.200000047683716,6.8
tt10629014,nm7625649,1,8.199999809265137,8.2
tt10629360,nm0383605,2,6.6499998569488525,6.6
tt10629634,nm10833779,2,5.950000047683716,6.6
tt10631148,nm3255161,1,5.0,5.0
tt10631206,nm10835554,1,6.699999809265137,6.7
tt10632226,nm0190502,2,6.849999904632568,7.0
tt10633456,nm1818032,1,7.400000095367432,7.4
tt10633878,nm2461907,2,5.449999809265137,5.2
tt10635042,nm1840994,3,7.066666762034099,7.0
tt10635588,nm2713973,2,6.549999952316284,6.7
tt10636130,nm4364939,1,5.199999809265137,5.2
tt10637160,nm0206109,1,8.5,8.5
tt10638270,nm10786350,2,6.700000047683716,6.4
tt10638320,nm8024600,1,3.700000047683716,3.7
tt10638522,nm2587184,1,7.099999904632568,7.1
tt10638582,nm3270013,1,5.900000095367432,5.9
tt10639214,nm3491057,1,4.400000095367432,4.4
tt10639624,nm15519406,1,3.799999952316284,3.8
tt10640084,nm9367249,1,6.0,6.0
tt10640174,nm8758347,1,5.800000190734863,5.8
tt10640338,nm1127154,8,6.512499928474426,5.4
tt10640346,nm3227090,1,7.099999904632568,7.1
tt10640760,nm3805325,2,4.199999928474426,3.8
tt10640766,nm4563232,2,5.8500001430511475,5.9
tt10642250,nm6314128,1,5.699999809265137,5.7
tt10642268,nm10679245,1,8.300000190734863,8.3
tt10642834,nm0087523,1,7.199999809265137,7.2
tt10643918,nm1033762,1,6.199999809265137,6.2
tt10643926,nm0955251,1,6.699999809265137,6.7
tt10644282,nm10839385,1,5.099999904632568,5.1
tt10644372,nm0175676,2,3.549999952316284,3.3
tt10644708,nm8081851,1,6.199999809265137,6.2
tt10645276,nm8798100,1,7.199999809265137,7.2
tt10645852,nm13191782,1,7.900000095367432,7.9
tt10646310,nm2739501,1,8.399999618530273,8.4
tt10648146,nm2096009,4,2.5250000059604645,2.5
tt10648192,nm2032393,1,6.199999809265137,6.2
tt10648198,nm16274445,1,5.800000190734863,5.8
tt10648326,nm3297975,1,5.199999809265137,5.2
tt10648342,nm0498278,7,7.042857101985386,6.2
tt10648624,nm10841061,1,7.5,7.5
tt10648714,nm4622414,4,5.574999928474426,5.2
tt10648908,nm3209599,1,7.900000095367432,7.9
tt10649008,nm2980191,1,4.599999904632568,4.6
tt10649016,nm1238801,2,6.450000047683716,6.8
tt10649596,nm6764430,1,7.099999904632568,7.1
tt10650376,nm2672601,2,6.75,6.1
tt10650424,nm2061163,2,6.5,6.6
tt10650556,nm3480742,1,5.5,5.5
tt10650778,nm10529328,3,7.100000063578288,6.6
tt10651230,nm1364790,1,7.599999904632568,7.6
tt10651304,nm8446571,3,5.099999904632568,6.2
tt10652734,nm9446332,1,3.0999999046325684,3.1
tt10653008,nm0639546,1,7.5,7.5
tt10654434,nm8858454,2,5.200000047683716,5.0
tt10655320,nm7807336,1,6.900000095367432,6.9
tt10655356,nm3526166,1,6.5,6.5
tt10655524,nm6895402,1,6.300000190734863,6.3
tt10656034,nm10845309,1,7.599999904632568,7.6
tt10656212,nm3015321,42,6.2714285623459585,6.6
tt10656230,nm1266812,3,3.9666666189829507,3.7
tt10656794,nm0139905,4,5.799999952316284,6.5
tt10657126,nm8656808,2,5.75,5.2
tt10657684,nm13841676,6,4.833333253860474,4.2
tt10657992,nm0000590,5,6.060000085830689,3.2
tt10658922,nm5435318,6,5.016666650772095,5.1
tt10658928,nm0154385,2,5.1499998569488525,4.2
tt10659224,nm8315359,6,4.083333333333333,4.2
tt10659270,nm10906167,1,6.400000095367432,6.4
tt10660954,nm3282079,1,3.5999999046325684,3.6
tt10661100,nm9526265,3,7.3666666348775225,6.5
tt10661180,nm3829351,1,5.800000190734863,5.8
tt10661500,nm4465767,1,4.400000095367432,4.4
tt10661640,nm7475701,1,6.800000190734863,6.8
tt10661710,nm1156199,1,6.800000190734863,6.8
tt10661848,nm5366274,4,7.549999952316284,5.8
tt10662234,nm2417944,2,5.75,5.4
tt10663470,nm2953472,1,5.599999904632568,5.6
tt10663608,nm5395819,1,4.300000190734863,4.3
tt10665040,nm3513725,2,3.6500000953674316,3.4
tt10665338,nm1802374,5,5.1800000190734865,5.5
tt10665342,nm5147161,1,5.0,5.0
tt10665972,nm2586287,2,6.450000047683716,6.5
tt10666594,nm0660162,1,4.300000190734863,4.3
tt10667070,nm3611304,1,4.0,4.0
tt10669794,nm1169247,1,7.699999809265137,7.7
tt10669868,nm0108733,1,7.400000095367432,7.4
tt10669888,nm2060444,3,5.133333206176758,5.2
tt10669914,nm1520017,1,5.199999809265137,5.2
tt10670442,nm3369882,5,6.2,6.6
tt10670754,nm9457572,2,6.400000095367432,6.9
tt10670858,nm5507776,10,4.3099999785423275,5.8
tt10671328,nm10860654,1,7.199999809265137,7.2
tt10673868,nm8084594,1,4.699999809265137,4.7
tt10674504,nm0006745,2,5.549999952316284,4.7
tt10674614,nm3300948,1,4.5,4.5
tt10674930,nm8390818,1,2.5999999046325684,2.6
tt10675392,nm5003154,3,7.600000063578288,6.8
tt10675724,nm1518215,1,5.300000190734863,5.3
tt10676012,nm6614229,2,6.200000047683716,6.3
tt10676030,nm10854440,1,7.599999904632568,7.6
tt10676042,nm3846344,1,6.800000190734863,6.8
tt10676048,nm6418980,1,5.5,5.5
tt10676120,nm3848412,19,3.6315789724651135,3.9
tt10676126,nm0655224,1,7.099999904632568,7.1
tt10676134,nm0275044,1,6.900000095367432,6.9
tt10676276,nm3424048,2,6.799999952316284,7.6
tt10678722,nm3598225,2,4.849999904632568,4.7
tt10680564,nm4901385,1,7.199999809265137,7.2
tt10558652,nm1898009,2,6.0,5.8
tt10558706,nm4232927,1,6.400000095367432,6.4
tt10559102,nm3580196,1,4.400000095367432,4.4
tt10562716,nm7961008,1,6.400000095367432,6.4
tt10563186,nm7307326,1,9.399999618530273,9.4
tt10569922,nm4313283,1,4.099999904632568,4.1
tt10572980,nm0337882,1,7.599999904632568,7.6
tt10573946,nm0759587,1,5.5,5.5
tt10573984,nm3671226,1,5.099999904632568,5.1
tt10578026,nm2625196,1,7.800000190734863,7.8
tt10579768,nm1422176,1,5.199999809265137,5.2
tt10579952,nm7807469,8,6.175000011920929,7.4
tt10580188,nm4301509,12,4.2916666467984514,3.6
tt10581324,nm10811604,1,7.199999809265137,7.2
tt10582476,nm8301667,1,7.0,7.0
tt10583596,nm0677229,1,7.900000095367432,7.9
tt10584340,nm2982059,1,6.099999904632568,6.1
tt10588750,nm0297742,6,6.816666603088379,7.0
tt10589738,nm4652014,7,6.385714258466448,6.4
tt10590506,nm1522711,2,6.6000001430511475,5.9
tt10593750,nm9639341,3,4.666666746139526,3.2
tt10596982,nm5755345,2,7.1000001430511475,6.9
tt10597228,nm9240289,1,1.5,1.5
tt10598156,nm10793545,1,3.799999952316284,3.8
tt10600398,nm0001675,3,4.833333333333333,4.7
tt10600902,nm10819653,1,8.199999809265137,8.2
tt10601432,nm2258169,1,7.199999809265137,7.2
tt10601948,nm3301599,1,6.300000190734863,6.3
tt10602132,nm3564648,2,6.450000047683716,5.9
tt10602182,nm2888232,1,6.400000095367432,6.4
tt10602234,nm0898063,2,5.700000047683716,5.9
tt10602728,nm10821011,1,7.199999809265137,7.2
tt10603372,nm3121403,1,6.400000095367432,6.4
tt10603396,nm1135385,2,6.199999809265137,6.2
tt10605740,nm9667956,1,8.199999809265137,8.2
tt10605812,nm7828930,3,6.0333333015441895,5.9
tt10608770,nm7799059,1,3.0,3.0
tt10610330,nm4093012,1,5.900000095367432,5.9
tt10610440,nm4263801,1,8.199999809265137,8.2
tt10610666,nm3782828,1,6.5,6.5
